,zip,city,state,latitude,longitude,population,pop_45-49,pop_50-54,pop_55-59,pop_60-64,pop_65-69,pop_70-74,pop_75-inf
31175,68069,Waterloo,NE,41.255649,-96.30195,2900.0,252.0,323.0,275.0,169.0,140.0,142.0,173.0
31176,68070,Weston,NE,41.200338,-96.78359,602.0,38.0,35.0,53.0,45.0,63.0,4.0,33.0
31177,68071,Winnebago,NE,42.232805,-96.48868,2133.0,118.0,84.0,70.0,67.0,67.0,35.0,44.0
31178,68072,Winslow,NE,41.61023,-96.503281,53.0,0.0,4.0,0.0,8.0,2.0,2.0,2.0
31179,68073,Yutan,NE,41.249536,-96.40258,1824.0,160.0,131.0,157.0,133.0,95.0,90.0,93.0
31180,68101,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31181,68102,Omaha,NE,41.260566,-95.9362,7197.0,387.0,246.0,378.0,171.0,273.0,77.0,89.0
31182,68103,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31183,68104,Omaha,NE,41.292445,-96.0006,35988.0,2169.0,2496.0,2300.0,1889.0,1408.0,953.0,1763.0
31184,68105,Omaha,NE,41.240854,-95.96383,23407.0,1221.0,1608.0,1310.0,1320.0,849.0,449.0,1205.0
31185,68106,Omaha,NE,41.242313,-95.99897,20586.0,1033.0,1262.0,1397.0,1122.0,889.0,646.0,1179.0
31186,68107,Omaha,NE,41.205197999999996,-95.95539000000001,32342.0,1818.0,1718.0,1301.0,1268.0,811.0,393.0,1134.0
31187,68108,Omaha,NE,41.240562,-95.93353,15342.0,1099.0,802.0,922.0,572.0,372.0,408.0,571.0
31188,68109,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31189,68110,Omaha,NE,41.292321,-95.93427,9075.0,473.0,683.0,859.0,430.0,289.0,232.0,397.0
31190,68111,Omaha,NE,41.294546999999994,-95.96434,21948.0,1258.0,1191.0,1151.0,1117.0,729.0,588.0,846.0
31191,68112,Omaha,NE,41.334947,-95.95924000000001,11623.0,621.0,691.0,753.0,793.0,542.0,467.0,711.0
31192,68113,Offutt A F B,NE,41.127805,-95.90649,753.0,11.0,3.0,11.0,11.0,0.0,0.0,0.0
31193,68114,Omaha,NE,41.264531,-96.04798000000001,17627.0,839.0,817.0,1069.0,1239.0,820.0,607.0,2068.0
31194,68116,Omaha,NE,41.294069,-96.15352,30340.0,2092.0,1706.0,1361.0,1471.0,1098.0,532.0,1002.0
31195,68117,Omaha,NE,41.208364,-95.99675,8630.0,593.0,643.0,732.0,285.0,255.0,344.0,542.0
31196,68118,Omaha,NE,41.263194,-96.17108,9751.0,707.0,867.0,912.0,805.0,436.0,217.0,461.0
31197,68119,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31198,68120,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31199,68122,Omaha,NE,41.348081,-96.04609,11126.0,656.0,618.0,557.0,618.0,354.0,222.0,376.0
31200,68123,Bellevue,NE,41.117337,-95.95125999999999,31770.0,1935.0,2185.0,1696.0,1187.0,1108.0,657.0,724.0
31201,68124,Omaha,NE,41.235064,-96.05073,15959.0,841.0,1188.0,828.0,979.0,861.0,759.0,1613.0
31202,68127,Omaha,NE,41.203029,-96.05009,22073.0,1337.0,1457.0,1728.0,1197.0,1308.0,680.0,1077.0
31203,68128,La Vista,NE,41.183458,-96.05318,19065.0,1361.0,1400.0,1062.0,864.0,866.0,549.0,602.0
31204,68130,Omaha,NE,41.240035999999996,-96.18016999999999,20688.0,1563.0,1669.0,1420.0,1027.0,1068.0,636.0,884.0
31205,68131,Omaha,NE,41.264418,-95.96383,12988.0,598.0,486.0,550.0,625.0,473.0,257.0,340.0
31206,68132,Omaha,NE,41.26565,-95.99741,14549.0,858.0,835.0,781.0,1008.0,523.0,421.0,323.0
31207,68133,Papillion,NE,41.144085,-96.00546999999999,11080.0,889.0,921.0,610.0,468.0,489.0,240.0,703.0
31208,68134,Omaha,NE,41.296748,-96.05181,29447.0,1703.0,2297.0,1930.0,1641.0,1532.0,895.0,1442.0
31209,68135,Omaha,NE,41.203790999999995,-96.17862,28164.0,2126.0,2265.0,1761.0,1175.0,894.0,584.0,619.0
31210,68136,Omaha,NE,41.177298,-96.18661999999999,17257.0,1270.0,841.0,900.0,812.0,491.0,369.0,453.0
31211,68137,Omaha,NE,41.204631,-96.12108,26128.0,1591.0,1594.0,1692.0,1577.0,1395.0,904.0,1523.0
31212,68138,Omaha,NE,41.175934999999996,-96.13394,12143.0,778.0,996.0,745.0,742.0,378.0,154.0,190.0
31213,68139,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31214,68142,Omaha,NE,41.365763,-96.10608,3597.0,257.0,293.0,284.0,258.0,219.0,101.0,89.0
31215,68144,Omaha,NE,41.235248,-96.11505,23913.0,1357.0,1618.0,1567.0,1684.0,1229.0,997.0,1798.0
31216,68145,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31217,68147,Bellevue,NE,41.179338,-95.95591999999999,10926.0,744.0,835.0,594.0,419.0,465.0,343.0,533.0
31218,68152,Omaha,NE,41.344394,-96.00076999999999,6581.0,558.0,439.0,506.0,441.0,393.0,388.0,805.0
31219,68154,Omaha,NE,41.264952,-96.11421999999999,22866.0,1305.0,1409.0,1565.0,1646.0,1345.0,951.0,1442.0
31220,68155,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31221,68157,Omaha,NE,41.182198,-95.99058000000001,6234.0,313.0,317.0,298.0,405.0,253.0,166.0,378.0
31222,68164,Omaha,NE,41.296198,-96.11027,28786.0,1630.0,1835.0,1960.0,1812.0,1180.0,753.0,1137.0
31223,68172,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31224,68175,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31225,68176,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31226,68178,Omaha,NE,41.291736,-96.171104,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31227,68179,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31228,68180,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31229,68181,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31230,68182,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31231,68183,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31232,68197,Omaha,NE,41.26,-95.93,0.0,0.0,0.0,0.0,,,,
31233,68198,Omaha,NE,41.291736,-96.171104,0.0,0.0,0.0,0.0,,,,
31234,68226,Central City,NE,41.12044,-97.992289,0.0,0.0,0.0,0.0,,,,
31235,68278,Omaha,NE,41.264333,-95.946368,0.0,0.0,0.0,0.0,,,,
31236,68301,Adams,NE,40.472055,-96.52637,1430.0,144.0,90.0,106.0,128.0,64.0,59.0,110.0
31237,68303,Alexandria,NE,40.247793,-97.41164,286.0,41.0,5.0,9.0,41.0,16.0,10.0,33.0
31238,68304,Alvo,NE,40.874192,-96.38842,432.0,22.0,57.0,65.0,48.0,6.0,4.0,12.0
31239,68305,Auburn,NE,40.376356,-95.84421999999999,3995.0,210.0,247.0,175.0,386.0,194.0,222.0,436.0
31240,68307,Avoca,NE,40.789284,-96.13068,433.0,16.0,39.0,22.0,22.0,52.0,23.0,35.0
31241,68309,Barneston,NE,40.048634,-96.57326,113.0,3.0,9.0,16.0,14.0,8.0,6.0,2.0
31242,68310,Beatrice,NE,40.264193,-96.74604000000001,13760.0,890.0,961.0,1022.0,1003.0,796.0,563.0,1659.0
31243,68313,Beaver Crossing,NE,40.781788,-97.26849,635.0,18.0,45.0,67.0,78.0,32.0,53.0,42.0
31244,68314,Bee,NE,41.009984,-97.03437,595.0,85.0,46.0,46.0,32.0,11.0,6.0,17.0
31245,68315,Belvidere,NE,40.248038,-97.5574,67.0,0.0,12.0,5.0,17.0,4.0,0.0,9.0
31246,68316,Benedict,NE,41.01453400000001,-97.60967,489.0,13.0,59.0,79.0,43.0,17.0,4.0,33.0
31247,68317,Bennet,NE,40.680749,-96.50073,1804.0,95.0,92.0,187.0,88.0,55.0,108.0,58.0
31248,68318,Blue Springs,NE,40.14601,-96.66049,452.0,20.0,57.0,47.0,17.0,27.0,33.0,44.0
31249,68319,Bradshaw,NE,40.910954,-97.76080999999999,596.0,31.0,45.0,38.0,68.0,36.0,22.0,13.0
31250,68320,Brock,NE,40.487421999999995,-95.96011,375.0,15.0,29.0,3.0,25.0,6.0,5.0,50.0
31251,68321,Brownville,NE,40.400172,-95.69665,350.0,18.0,38.0,9.0,14.0,64.0,16.0,41.0
31252,68322,Bruning,NE,40.328889000000004,-97.54836,467.0,18.0,20.0,16.0,53.0,30.0,47.0,65.0
31253,68323,Burchard,NE,40.135672,-96.35497,311.0,24.0,29.0,35.0,31.0,31.0,24.0,44.0
31254,68324,Burr,NE,40.549923,-96.29776,160.0,2.0,6.0,34.0,6.0,1.0,2.0,9.0
31255,68325,Byron,NE,40.042190999999995,-97.76979,208.0,17.0,27.0,10.0,27.0,27.0,15.0,19.0
31256,68326,Carleton,NE,40.29141,-97.68109,282.0,11.0,20.0,11.0,15.0,43.0,2.0,16.0
31257,68327,Chester,NE,40.015959,-97.61926,243.0,16.0,28.0,20.0,18.0,15.0,18.0,40.0
31258,68328,Clatonia,NE,40.47361400000001,-96.84510999999999,563.0,18.0,35.0,24.0,56.0,56.0,34.0,38.0
31259,68329,Cook,NE,40.50482,-96.17229,554.0,14.0,19.0,39.0,48.0,35.0,35.0,44.0
31260,68330,Cordova,NE,40.716215999999996,-97.3522,0.0,0.0,0.0,0.0,,,,
31261,68331,Cortland,NE,40.481866,-96.70362,1004.0,73.0,97.0,33.0,40.0,44.0,32.0,62.0
31262,68332,Crab Orchard,NE,40.327774,-96.40254,119.0,5.0,6.0,14.0,11.0,9.0,9.0,19.0
31263,68333,Crete,NE,40.620175,-96.96099,8741.0,425.0,324.0,503.0,499.0,482.0,75.0,431.0
31264,68335,Davenport,NE,40.29735,-97.81152,512.0,16.0,28.0,34.0,57.0,22.0,32.0,60.0
31265,68336,Davey,NE,40.965773,-96.67667,504.0,25.0,60.0,14.0,50.0,7.0,4.0,60.0
31266,68337,Dawson,NE,40.11127000000001,-95.83868000000001,274.0,13.0,29.0,37.0,32.0,13.0,14.0,32.0
31267,68338,Daykin,NE,40.327793,-97.26389,292.0,2.0,15.0,39.0,28.0,14.0,17.0,47.0
31268,68339,Denton,NE,40.739508,-96.84873,1276.0,86.0,111.0,131.0,157.0,43.0,80.0,91.0
31269,68340,Deshler,NE,40.135651,-97.73635999999999,873.0,43.0,74.0,52.0,74.0,52.0,48.0,100.0
31270,68341,De Witt,NE,40.389849,-96.91229,1047.0,24.0,91.0,91.0,93.0,80.0,44.0,39.0
31271,68342,Diller,NE,40.105725,-96.93428,497.0,25.0,21.0,31.0,64.0,34.0,16.0,59.0
31272,68343,Dorchester,NE,40.632861,-97.13139,990.0,48.0,105.0,76.0,68.0,27.0,40.0,63.0
31273,68344,Douglas,NE,40.56985,-96.3806,514.0,9.0,49.0,40.0,51.0,14.0,13.0,17.0
31274,68345,Du Bois,NE,40.034277,-96.02099,239.0,17.0,17.0,25.0,19.0,14.0,13.0,47.0
31275,68346,Dunbar,NE,40.666814,-96.02796,498.0,53.0,33.0,46.0,67.0,16.0,12.0,45.0
31276,68347,Eagle,NE,40.805678,-96.4362,2644.0,158.0,310.0,208.0,149.0,70.0,48.0,58.0
31277,68348,Elk Creek,NE,40.289859,-96.13044000000001,334.0,58.0,50.0,34.0,7.0,11.0,10.0,5.0
31278,68349,Elmwood,NE,40.837204,-96.29536999999999,1028.0,54.0,114.0,71.0,96.0,39.0,21.0,77.0
31279,68350,Endicott,NE,40.061702000000004,-97.07633,238.0,13.0,11.0,8.0,12.0,29.0,5.0,39.0
31280,68351,Exeter,NE,40.652297999999995,-97.43684,819.0,81.0,62.0,70.0,22.0,42.0,53.0,106.0
31281,68352,Fairbury,NE,40.151358,-97.20374,4980.0,278.0,372.0,285.0,452.0,285.0,280.0,558.0
31282,68354,Fairmont,NE,40.633747,-97.58041,976.0,49.0,82.0,60.0,90.0,53.0,31.0,136.0
31283,68355,Falls City,NE,40.097217,-95.58631,5070.0,282.0,423.0,404.0,332.0,250.0,213.0,587.0
31284,68357,Filley,NE,40.298643,-96.54833,407.0,28.0,47.0,58.0,38.0,15.0,7.0,22.0
31285,68358,Firth,NE,40.533257,-96.60568,1974.0,48.0,337.0,165.0,97.0,40.0,46.0,79.0
31286,68359,Friend,NE,40.630445,-97.28305,1661.0,122.0,108.0,108.0,143.0,84.0,56.0,180.0
31287,68360,Garland,NE,40.95178,-96.96786999999999,518.0,82.0,36.0,50.0,70.0,5.0,30.0,26.0
31288,68361,Geneva,NE,40.51603400000001,-97.60056,2306.0,104.0,129.0,207.0,163.0,158.0,136.0,299.0
31289,68362,Gilead,NE,40.163121999999994,-97.42863,118.0,6.0,12.0,0.0,3.0,4.0,0.0,4.0
31290,68364,Goehner,NE,40.832663000000004,-97.22019,89.0,4.0,13.0,5.0,7.0,12.0,3.0,10.0
31291,68365,Grafton,NE,40.627475,-97.72408,299.0,9.0,19.0,26.0,11.0,7.0,6.0,20.0
31292,68366,Greenwood,NE,40.974167,-96.43555,1014.0,49.0,55.0,61.0,107.0,83.0,17.0,65.0
31293,68367,Gresham,NE,41.03937,-97.39671,287.0,5.0,13.0,30.0,13.0,14.0,15.0,23.0
31294,68368,Hallam,NE,40.563072999999996,-96.78914,523.0,74.0,63.0,45.0,22.0,7.0,13.0,40.0
31295,68370,Hebron,NE,40.154291,-97.54895,2064.0,154.0,120.0,174.0,188.0,169.0,85.0,342.0
31296,68371,Henderson,NE,40.763846,-97.77856,1575.0,31.0,56.0,102.0,93.0,161.0,67.0,277.0
31297,68372,Hickman,NE,40.612736,-96.62295,3128.0,179.0,236.0,138.0,104.0,164.0,61.0,104.0
31298,68374,Holmesville,NE,40.211775,-96.64233,0.0,0.0,0.0,0.0,,,,
31299,68375,Hubbell,NE,40.02548400000001,-97.47265,154.0,5.0,3.0,8.0,9.0,4.0,1.0,2.0
31300,68376,Humboldt,NE,40.172733,-95.9426,1463.0,88.0,81.0,139.0,123.0,84.0,93.0,232.0
31301,68377,Jansen,NE,40.208079999999995,-97.02445,412.0,16.0,7.0,36.0,53.0,54.0,37.0,50.0
31302,68378,Johnson,NE,40.394814000000004,-96.01864,709.0,30.0,61.0,75.0,86.0,37.0,34.0,71.0
31303,68379,Julian,NE,40.41,-95.99,55.0,7.0,2.0,19.0,6.0,0.0,1.0,7.0
31304,68380,Lewiston,NE,40.242528,-96.40309,90.0,2.0,9.0,8.0,6.0,0.0,6.0,3.0
31305,68381,Liberty,NE,40.081107,-96.4838,190.0,6.0,11.0,36.0,12.0,6.0,8.0,19.0
31306,68382,Lorton,NE,40.653589000000004,-96.086904,20.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0
31307,68401,McCool Junction,NE,40.744844,-97.58296,728.0,25.0,69.0,56.0,39.0,68.0,34.0,42.0
31308,68402,Malcolm,NE,40.918054,-96.84839000000001,1282.0,81.0,60.0,122.0,115.0,68.0,47.0,43.0
31309,68403,Manley,NE,40.918749,-96.16547,136.0,18.0,9.0,12.0,16.0,10.0,13.0,7.0
31310,68404,Martell,NE,40.617146999999996,-96.7559,950.0,71.0,115.0,152.0,70.0,38.0,0.0,47.0
31311,68405,Milford,NE,40.772835,-97.05841,3503.0,194.0,146.0,184.0,198.0,223.0,145.0,290.0
31312,68406,Milligan,NE,40.501404,-97.39726,424.0,35.0,42.0,49.0,41.0,34.0,25.0,42.0
31313,68407,Murdock,NE,40.912199,-96.24729,628.0,61.0,38.0,32.0,74.0,53.0,36.0,36.0
31314,68409,Murray,NE,40.915826,-95.93611,767.0,78.0,48.0,44.0,41.0,53.0,34.0,49.0
31315,68410,Nebraska City,NE,40.661439,-95.87023,8783.0,537.0,605.0,547.0,558.0,511.0,313.0,897.0
31316,68413,Nehawka,NE,40.833188,-96.00315,577.0,62.0,83.0,43.0,43.0,55.0,31.0,30.0
31317,68414,Nemaha,NE,40.32194000000001,-95.67683000000001,269.0,14.0,8.0,43.0,9.0,31.0,10.0,9.0
31318,68415,Odell,NE,40.052388,-96.81761,766.0,48.0,66.0,71.0,37.0,41.0,31.0,58.0
31319,68416,Ohiowa,NE,40.401484,-97.45366999999999,247.0,28.0,33.0,13.0,11.0,5.0,11.0,11.0
31320,68417,Otoe,NE,40.728493,-96.09515999999999,275.0,7.0,47.0,23.0,6.0,15.0,39.0,21.0
31321,68418,Palmyra,NE,40.702467,-96.3845,1217.0,70.0,102.0,154.0,80.0,76.0,45.0,39.0
31322,68419,Panama,NE,40.596092999999996,-96.50816,278.0,11.0,18.0,24.0,23.0,16.0,9.0,5.0
31323,68420,Pawnee City,NE,40.106605,-96.15968000000001,1371.0,39.0,93.0,128.0,67.0,101.0,88.0,205.0
31324,68421,Peru,NE,40.48863,-95.73151999999999,1274.0,64.0,60.0,78.0,47.0,36.0,12.0,27.0
31325,68422,Pickrell,NE,40.385661999999996,-96.71396,397.0,9.0,52.0,36.0,47.0,22.0,39.0,25.0
31326,68423,Pleasant Dale,NE,40.806723,-96.93930999999999,981.0,33.0,76.0,90.0,83.0,22.0,77.0,39.0
31327,68424,Plymouth,NE,40.298728999999994,-97.00106,735.0,49.0,46.0,66.0,79.0,50.0,23.0,77.0
31328,68428,Raymond,NE,40.969815999999994,-96.82364,1250.0,122.0,86.0,136.0,73.0,34.0,49.0,70.0
31329,68429,Reynolds,NE,40.059775,-97.380646,0.0,0.0,0.0,0.0,,,,
31330,68430,Roca,NE,40.679251,-96.66579,1448.0,107.0,162.0,84.0,101.0,127.0,30.0,86.0
31331,68431,Rulo,NE,40.056628,-95.43297,321.0,22.0,14.0,28.0,37.0,31.0,48.0,28.0
31332,68433,Salem,NE,40.060469,-95.74181,176.0,11.0,10.0,15.0,27.0,27.0,5.0,26.0
31333,68434,Seward,NE,40.909197,-97.11206,8652.0,448.0,623.0,449.0,490.0,457.0,305.0,725.0
31334,68436,Shickley,NE,40.43034,-97.73815,494.0,15.0,38.0,61.0,42.0,30.0,24.0,63.0
31335,68437,Shubert,NE,40.240435999999995,-95.63981,262.0,11.0,8.0,25.0,22.0,12.0,17.0,6.0
31336,68438,Sprague,NE,40.626661,-96.745622,121.0,0.0,9.0,11.0,5.0,9.0,11.0,8.0
31337,68439,Staplehurst,NE,40.996127,-97.2052,526.0,28.0,24.0,18.0,48.0,8.0,6.0,55.0
31338,68440,Steele City,NE,40.05097,-97.03057,96.0,4.0,8.0,13.0,13.0,4.0,5.0,10.0
31339,68441,Steinauer,NE,40.224384,-96.24072,204.0,32.0,10.0,11.0,11.0,5.0,9.0,37.0
31340,68442,Stella,NE,40.229898999999996,-95.77516999999999,283.0,3.0,13.0,25.0,28.0,80.0,9.0,42.0
31341,68443,Sterling,NE,40.450262,-96.37773,995.0,41.0,73.0,95.0,117.0,71.0,49.0,98.0
31342,68444,Strang,NE,40.409283,-97.58391,60.0,1.0,22.0,0.0,4.0,1.0,5.0,12.0
31343,68445,Swanton,NE,40.400494,-97.09357,72.0,6.0,10.0,5.0,9.0,12.0,0.0,7.0
31344,68446,Syracuse,NE,40.656898999999996,-96.18200999999999,2797.0,126.0,118.0,182.0,218.0,140.0,128.0,360.0
31345,68447,Table Rock,NE,40.188015,-96.08978,490.0,44.0,26.0,66.0,13.0,34.0,20.0,46.0
31346,68448,Talmage,NE,40.537185,-96.02353000000001,398.0,26.0,51.0,28.0,16.0,41.0,12.0,31.0
31347,68450,Tecumseh,NE,40.37389500000001,-96.2097,3181.0,182.0,315.0,114.0,192.0,128.0,122.0,300.0
31348,68452,Ong,NE,40.394354,-97.84506999999999,58.0,0.0,11.0,14.0,2.0,5.0,2.0,12.0
31349,68453,Tobias,NE,40.412116999999995,-97.33094,279.0,13.0,20.0,20.0,21.0,16.0,17.0,65.0
31350,68454,Unadilla,NE,40.698235,-96.28913,559.0,74.0,27.0,33.0,19.0,39.0,37.0,62.0
31351,68455,Union,NE,40.820408,-95.89714000000001,475.0,29.0,33.0,67.0,45.0,69.0,32.0,45.0
31352,68456,Utica,NE,40.898329,-97.32084,1113.0,58.0,78.0,102.0,92.0,71.0,28.0,103.0
31353,68457,Verdon,NE,40.152937,-95.69981999999999,244.0,20.0,47.0,16.0,18.0,17.0,9.0,17.0
31354,68458,Virginia,NE,40.239986,-96.49181999999999,184.0,10.0,15.0,27.0,16.0,17.0,6.0,0.0
31355,68460,Waco,NE,40.897974,-97.45071999999999,713.0,40.0,88.0,99.0,44.0,97.0,22.0,29.0
31356,68461,Walton,NE,40.764866999999995,-96.53044,733.0,110.0,85.0,40.0,10.0,31.0,66.0,64.0
31357,68462,Waverly,NE,40.924298,-96.52580999999999,4285.0,339.0,289.0,253.0,147.0,151.0,182.0,236.0
31358,68463,Weeping Water,NE,40.87142,-96.14188,1359.0,67.0,118.0,112.0,106.0,126.0,71.0,112.0
31359,68464,Western,NE,40.41047800000001,-97.20746,527.0,19.0,33.0,56.0,58.0,69.0,15.0,44.0
31360,68465,Wilber,NE,40.487481,-96.99849,2289.0,167.0,232.0,167.0,102.0,88.0,49.0,228.0
31361,68466,Wymore,NE,40.087289,-96.65361,1796.0,106.0,117.0,172.0,129.0,126.0,67.0,224.0
31362,68467,York,NE,40.865237,-97.58884,9486.0,563.0,669.0,560.0,664.0,418.0,372.0,919.0
31363,68501,Lincoln,NE,40.865142,-96.823133,0.0,0.0,0.0,0.0,,,,
31364,68502,Lincoln,NE,40.789051,-96.69589,26951.0,1373.0,1401.0,2090.0,1587.0,1288.0,717.0,988.0
31365,68503,Lincoln,NE,40.823602,-96.67551999999999,15850.0,526.0,718.0,751.0,616.0,394.0,330.0,176.0
31366,68504,Lincoln,NE,40.8442,-96.65563,17114.0,617.0,877.0,1039.0,549.0,669.0,398.0,824.0
31367,68505,Lincoln,NE,40.82655,-96.62564,17312.0,873.0,1059.0,870.0,855.0,857.0,457.0,1241.0
31368,68506,Lincoln,NE,40.785557,-96.64599,29018.0,1543.0,1129.0,1742.0,2200.0,1815.0,1359.0,3044.0
31369,68507,Lincoln,NE,40.85115,-96.62914,13750.0,859.0,1009.0,1091.0,976.0,648.0,667.0,878.0
31370,68508,Lincoln,NE,40.814190999999994,-96.70744,15768.0,369.0,383.0,492.0,312.0,251.0,152.0,250.0
31371,68509,Lincoln,NE,40.784451000000004,-96.688799,0.0,0.0,0.0,0.0,,,,
31372,68510,Lincoln,NE,40.807106,-96.65634,21396.0,1143.0,1275.0,1307.0,1184.0,906.0,660.0,1889.0
31373,68512,Lincoln,NE,40.7448,-96.69574,13505.0,889.0,762.0,747.0,783.0,793.0,586.0,515.0
31374,68514,Lincoln,NE,40.940125,-96.662138,205.0,0.0,63.0,0.0,14.0,14.0,0.0,0.0
31375,68516,Lincoln,NE,40.749224,-96.64565999999999,42851.0,2632.0,2907.0,2890.0,2736.0,2351.0,1370.0,2920.0
31376,68517,Lincoln,NE,40.92185,-96.61495,487.0,13.0,39.0,0.0,29.0,47.0,15.0,0.0
31377,68520,Lincoln,NE,40.798632,-96.59023,1405.0,56.0,122.0,143.0,165.0,144.0,155.0,185.0
31378,68521,Lincoln,NE,40.855645,-96.71298,34645.0,2053.0,2198.0,1808.0,1560.0,1052.0,760.0,1094.0
31379,68522,Lincoln,NE,40.790601,-96.74974,13290.0,803.0,804.0,829.0,421.0,404.0,175.0,348.0
31380,68523,Lincoln,NE,40.740528999999995,-96.76178,1449.0,104.0,97.0,200.0,129.0,68.0,38.0,29.0
31381,68524,Lincoln,NE,40.859321,-96.79586,6114.0,304.0,323.0,263.0,245.0,183.0,109.0,140.0
31382,68526,Lincoln,NE,40.740833,-96.59121999999999,6399.0,498.0,290.0,525.0,374.0,411.0,193.0,284.0
31383,68527,Lincoln,NE,40.849249,-96.53061,848.0,63.0,70.0,36.0,192.0,32.0,19.0,54.0
31384,68528,Lincoln,NE,40.816765000000004,-96.78598000000001,6760.0,474.0,359.0,331.0,193.0,198.0,127.0,236.0
31385,68529,Lincoln,NE,40.879752,-96.77979599999999,0.0,0.0,0.0,0.0,,,,
31386,68531,Lincoln,NE,40.900801,-96.72014300000001,52.0,0.0,2.0,3.0,26.0,4.0,0.0,10.0
31387,68532,Lincoln,NE,40.796876,-96.8585,658.0,98.0,47.0,47.0,45.0,46.0,38.0,10.0
31388,68542,Lincoln,NE,40.784451000000004,-96.688799,0.0,0.0,0.0,0.0,,,,
31389,68544,Lincoln,NE,40.784451000000004,-96.688799,0.0,0.0,0.0,0.0,,,,
31390,68572,Lincoln,NE,40.784451000000004,-96.688799,0.0,0.0,0.0,0.0,,,,
31391,68583,Lincoln,NE,40.784451000000004,-96.688799,0.0,0.0,0.0,0.0,,,,
31392,68588,Lincoln,NE,40.820645,-96.69284300000001,0.0,0.0,0.0,0.0,,,,
31393,68601,Columbus,NE,41.437838,-97.37191999999999,28357.0,1653.0,1881.0,1510.0,2146.0,1469.0,928.0,2129.0
31394,68602,Columbus,NE,41.53808,-97.541795,0.0,0.0,0.0,0.0,,,,
31395,68620,Albion,NE,41.708281,-98.0246,2742.0,147.0,206.0,168.0,217.0,98.0,165.0,311.0
31396,68621,Ames,NE,41.482181,-96.63929,636.0,23.0,33.0,26.0,55.0,53.0,47.0,74.0
31397,68622,Bartlett,NE,41.909737,-98.51413000000001,326.0,23.0,18.0,26.0,40.0,21.0,16.0,58.0
31398,68623,Belgrade,NE,41.441371000000004,-98.1094,200.0,10.0,43.0,23.0,32.0,17.0,4.0,24.0
31399,68624,Bellwood,NE,41.342529,-97.23485,983.0,45.0,81.0,73.0,102.0,92.0,62.0,48.0
31400,68626,Brainard,NE,41.177056,-97.00012,635.0,39.0,31.0,39.0,88.0,45.0,16.0,72.0
31401,68627,Cedar Rapids,NE,41.552082,-98.17449,650.0,72.0,83.0,52.0,94.0,34.0,29.0,44.0
31402,68628,Clarks,NE,41.212516,-97.83118,742.0,32.0,98.0,96.0,43.0,48.0,39.0,44.0
31403,68629,Clarkson,NE,41.70879,-97.12748,1364.0,104.0,125.0,162.0,93.0,57.0,28.0,170.0
31404,68631,Creston,NE,41.692408,-97.35455999999999,462.0,14.0,49.0,40.0,38.0,12.0,38.0,27.0
31405,68632,David City,NE,41.259890999999996,-97.12638000000001,3971.0,197.0,247.0,225.0,193.0,201.0,153.0,467.0
31406,68633,Dodge,NE,41.706209,-96.89662,1246.0,118.0,48.0,91.0,68.0,89.0,63.0,175.0
31407,68634,Duncan,NE,41.388892999999996,-97.49439,472.0,30.0,61.0,35.0,16.0,27.0,29.0,38.0
31408,68635,Dwight,NE,41.083432,-97.01583000000001,536.0,68.0,60.0,61.0,18.0,20.0,14.0,29.0
31409,68636,Elgin,NE,42.009215999999995,-98.13311,1288.0,82.0,117.0,103.0,107.0,104.0,79.0,177.0
31410,68637,Ericson,NE,41.76983,-98.64132,355.0,19.0,28.0,40.0,24.0,32.0,23.0,35.0
31411,68638,Fullerton,NE,41.375063,-97.96381,1868.0,86.0,123.0,87.0,148.0,132.0,68.0,241.0
31412,68640,Genoa,NE,41.44996,-97.75199,1494.0,85.0,111.0,142.0,116.0,49.0,62.0,124.0
31413,68641,Howells,NE,41.73427,-97.01366999999999,1065.0,75.0,79.0,74.0,102.0,88.0,49.0,123.0
31414,68642,Humphrey,NE,41.690401,-97.49723,1841.0,57.0,177.0,163.0,88.0,72.0,58.0,207.0
