"","zip","city","state","latitude","longitude"
"5458","13449","Rome","NY",43.239274,-75.47796
"5459","13450","Roseboom","NY",42.69983,-74.81731
"5460","13452","Saint Johnsville","NY",43.021223,-74.64537
"5461","13453","Williamstown","NY",43.436919,-75.881404
"5462","13454","Salisbury Center","NY",43.222171,-74.80223
"5463","13455","Sangerfield","NY",42.916235,-75.35448
"5464","13456","Sauquoit","NY",43.005669,-75.26202
"5465","13457","Schuyler Lake","NY",42.775805,-75.048502
"5466","13459","Sharon Springs","NY",42.774077,-74.58404
"5467","13460","Sherburne","NY",42.680051,-75.46547
"5468","13461","Sherrill","NY",43.070808,-75.59912
"5469","13464","Smyrna","NY",42.687757,-75.61558
"5470","13465","Solsville","NY",42.954541,-75.616793
"5471","13468","Springfield Center","NY",42.843002,-74.86479
"5472","13469","Stittville","NY",43.220075,-75.29542
"5473","13470","Stratford","NY",43.180412,-74.66524
"5474","13471","Taberg","NY",43.346517,-75.60493
"5475","13472","Thendara","NY",43.460951,-74.957099
"5476","13473","Turin","NY",43.654278,-75.43828
"5477","13475","Van Hornesville","NY",42.870799,-74.84542
"5478","13476","Vernon","NY",43.079233,-75.5134
"5479","13477","Vernon Center","NY",43.035057,-75.50381
"5480","13478","Verona","NY",43.141727,-75.57702
"5481","13479","Washington Mills","NY",43.053769,-75.271559
"5482","13480","Waterville","NY",42.922823,-75.36494
"5483","13482","West Burlington","NY",42.704333,-75.184913
"5484","13483","Westdale","NY",43.399851,-75.82785
"5485","13484","West Eaton","NY",42.854631,-75.660462
"5486","13485","West Edmeston","NY",42.766057,-75.32353
"5487","13486","Westernville","NY",43.338878,-75.35861
"5488","13488","Westford","NY",42.680906,-74.76529
"5489","13489","West Leyden","NY",43.453661,-75.52172
"5490","13490","Westmoreland","NY",43.106801,-75.41944
"5491","13491","West Winfield","NY",42.862696,-75.17053
"5492","13492","Whitesboro","NY",43.11627,-75.31182
"5493","13493","Williamstown","NY",43.421597,-75.90529
"5494","13494","Woodgate","NY",43.524904,-75.142771
"5495","13495","Yorkville","NY",43.110619,-75.27716
"5496","13501","Utica","NY",43.087669,-75.22681
"5497","13502","Utica","NY",43.114519,-75.22284
"5498","13503","Utica","NY",43.101869,-75.231158
"5499","13504","Utica","NY",43.136033,-75.432486
"5500","13505","Utica","NY",43.087169,-75.260259
"5501","13550","Herkimer","NY",43.026416,-74.982271
"5502","13562","Hermon","NY",44.465307,-75.230195
"5503","13578","Pharsalia","NY",42.595426,-75.757217
"5504","13599","Utica","NY",43.239274,-75.47796
"5505","13601","Watertown","NY",43.976735,-75.91199
"5506","13602","Fort Drum","NY",44.03803,-75.75793
"5507","13603","Watertown","NY",44.030204,-75.81845
"5508","13605","Adams","NY",43.807654,-76.04936
"5509","13606","Adams Center","NY",43.871728,-76.00793
"5510","13607","Alexandria Bay","NY",44.328698,-75.93103
"5511","13608","Antwerp","NY",44.243007,-75.60331
"5512","13610","Rodman","NY",43.818705,-75.480342
"5513","13611","Belleville","NY",43.778046,-76.125914
"5514","13612","Black River","NY",44.003136,-75.77839
"5515","13613","Brasher Falls","NY",44.864624,-74.75386
"5516","13614","Brier Hill","NY",44.54141,-75.70576
"5517","13615","Brownville","NY",44.005613,-75.98315
"5518","13616","Calcium","NY",44.030831,-75.85521
"5519","13617","Canton","NY",44.58249,-75.14417
"5520","13618","Cape Vincent","NY",44.114183,-76.29288
"5521","13619","Carthage","NY",43.981245,-75.61724
"5522","13620","Castorland","NY",43.90707,-75.44761
"5523","13621","Chase Mills","NY",44.850439,-75.06915
"5524","13622","Chaumont","NY",44.0958,-76.11992
"5525","13623","Chippewa Bay","NY",44.440171,-75.757938
"5526","13624","Clayton","NY",44.230421,-76.09312
"5527","13625","Colton","NY",44.537321,-74.92847
"5528","13626","Copenhagen","NY",43.859025,-75.72942
"5529","13627","Deer River","NY",43.818705,-75.480342
"5530","13628","Deferiet","NY",43.885519,-75.798319
"5531","13630","De Kalb Junction","NY",44.494708,-75.29944
"5532","13631","Denmark","NY",43.818705,-75.480342
"5533","13632","Depauville","NY",44.139501,-76.061552
"5534","13633","De Peyster","NY",44.469527,-75.50293
"5535","13634","Dexter","NY",44.015332,-76.05711
"5536","13635","Edwards","NY",44.314998,-75.26149
"5537","13636","Ellisburg","NY",43.75965,-76.152508
"5538","13637","Evans Mills","NY",44.091494,-75.82694
"5539","13638","Felts Mills","NY",44.021094,-75.76113
"5540","13639","Fine","NY",44.268403,-75.13664
"5541","13640","Wellesley Island","NY",44.318866,-75.99068
"5542","13641","Fishers Landing","NY",44.207681,-75.914556
"5543","13642","Gouverneur","NY",44.319897,-75.45537
"5544","13643","Great Bend","NY",44.014698,-75.728357
"5545","13645","Hailesboro","NY",44.533125,-75.192865
"5546","13646","Hammond","NY",44.444242,-75.69227
"5547","13647","Hannawa Falls","NY",44.608735,-74.973218
"5548","13648","Harrisville","NY",44.168224,-75.29253
"5549","13649","Helena","NY",44.921678,-74.706763
"5550","13650","Henderson","NY",43.82212,-76.2127
"5551","13651","Henderson Harbor","NY",43.870842,-76.180886
"5552","13652","Hermon","NY",44.436004,-75.22228
"5553","13654","Heuvelton","NY",44.563604,-75.48794
"5554","13655","Hogansburg","NY",44.98184,-74.67374
"5555","13656","La Fargeville","NY",44.194126,-75.95725
"5556","13657","Limerick","NY",44.035703,-76.090424
"5557","13658","Lisbon","NY",44.744462,-75.28123
"5558","13659","Lorraine","NY",43.743998,-75.89354
"5559","13660","Madrid","NY",44.758378,-75.14571
"5560","13661","Mannsville","NY",43.714545,-76.10465
"5561","13662","Massena","NY",44.937212,-74.87693
"5562","13664","Morristown","NY",44.585561,-75.64797
"5563","13665","Natural Bridge","NY",44.055436,-75.46279
"5564","13666","Newton Falls","NY",44.533125,-75.192865
"5565","13667","Norfolk","NY",44.823502,-74.96875
"5566","13668","Norwood","NY",44.752355,-74.98906
"5567","13669","Ogdensburg","NY",44.683636,-75.49024
"5568","13670","Oswegatchie","NY",44.210178,-75.0697
"5569","13671","Oxbow","NY",44.308475,-75.66879
"5570","13672","Parishville","NY",44.4987,-74.74685
"5571","13673","Philadelphia","NY",44.160785,-75.71159
"5572","13674","Pierrepont Manor","NY",43.73345,-76.054313
"5573","13675","Plessis","NY",44.277365,-75.84263
"5574","13676","Potsdam","NY",44.651265,-74.95289
"5575","13677","Pyrites","NY",44.673438,-75.082041
"5576","13678","Raymondville","NY",44.828685,-74.979811
"5577","13679","Redwood","NY",44.323952,-75.76895
"5578","13680","Rensselaer Falls","NY",44.593588,-75.32389
"5579","13681","Richville","NY",44.414762,-75.37897
"5580","13682","Rodman","NY",43.842808,-75.90347
"5581","13683","Rooseveltown","NY",44.533125,-75.192865
"5582","13684","Russell","NY",44.353607,-75.0694
"5583","13685","Sackets Harbor","NY",43.936173,-76.10295
"5584","13687","South Colton","NY",44.501065,-74.86633
"5585","13688","South Rutland","NY",43.951666,-75.767772
"5586","13690","Star Lake","NY",44.161058,-74.99617
"5587","13691","Theresa","NY",44.216969,-75.79671
"5588","13692","Thousand Island Park","NY",44.289833,-76.02621
"5589","13693","Three Mile Bay","NY",44.064999,-76.24023
"5590","13694","Waddington","NY",44.866754,-75.17201
"5591","13695","Wanakena","NY",44.140791,-74.912493
"5592","13696","West Stockholm","NY",44.69563,-74.89998
"5593","13697","Winthrop","NY",44.755383,-74.81213
"5594","13698","Ellisburg","NY",43.775216,-76.202658
"5595","13699","Potsdam","NY",44.496564,-75.072951
"5596","13730","Afton","NY",42.232991,-75.53429
"5597","13731","Andes","NY",42.152105,-74.78184
"5598","13732","Apalachin","NY",42.059433,-76.14733
"5599","13733","Bainbridge","NY",42.292692,-75.47528
"5600","13734","Barton","NY",42.063671,-76.40638
"5601","13736","Berkshire","NY",42.306877,-76.204
"5602","13737","Bible School Park","NY",42.080494,-76.097288
"5603","13738","Blodgett Mills","NY",42.567313,-76.123795
"5604","13739","Bloomville","NY",42.364673,-74.78034
"5605","13740","Bovina Center","NY",42.274238,-74.75464
"5606","13743","Candor","NY",42.213965,-76.34099
"5607","13744","Castle Creek","NY",42.250715,-75.91871
"5608","13745","Chenango Bridge","NY",42.173775,-75.872839
"5609","13746","Chenango Forks","NY",42.261923,-75.84463
"5610","13747","Colliersville","NY",42.505122,-74.982056
"5611","13748","Conklin","NY",42.0553,-75.81219
"5612","13749","Corbettsville","NY",42.206745,-75.74488
"5613","13750","Davenport","NY",42.473691,-74.8134
"5614","13751","Davenport Center","NY",42.424859,-74.900195
"5615","13752","De Lancey","NY",42.187835,-74.89418
"5616","13753","Delhi","NY",42.302716,-74.91667
"5617","13754","Deposit","NY",42.076427,-75.44551
"5618","13755","Downsville","NY",42.086268,-75.00691
"5619","13756","East Branch","NY",42.018923,-75.11339
"5620","13757","East Meredith","NY",42.411895,-74.91372
"5621","13758","East Pharsalia","NY",42.583518,-75.721931
"5622","13760","Endicott","NY",42.113974,-76.05256
"5623","13761","Endicott","NY",42.206745,-75.74488
"5624","13762","Endwell","NY",42.206745,-75.74488
"5625","13763","Endicott","NY",42.206745,-75.74488
"5626","13766","Maine","NY",42.155346,-76.071767
"5627","13774","Fishs Eddy","NY",41.965435,-75.17968
"5628","13775","Franklin","NY",42.333285,-75.16086
"5629","13776","Gilbertsville","NY",42.457398,-75.33434
"5630","13777","Glen Aubrey","NY",42.254154,-76.01194
"5631","13778","Greene","NY",42.336771,-75.75964
"5632","13780","Guilford","NY",42.426583,-75.48119
"5633","13782","Hamden","NY",42.18942,-74.99219
"5634","13783","Hancock","NY",41.985839,-75.28214
"5635","13784","Harford","NY",42.431068,-76.159312
"5636","13786","Harpersfield","NY",42.445257,-74.70189
"5637","13787","Harpursville","NY",42.197905,-75.65578
"5638","13788","Hobart","NY",42.368357,-74.66452
"5639","13790","Johnson City","NY",42.125725,-75.96686
"5640","13792","Morris","NY",42.509167,-75.208242
"5641","13794","Killawog","NY",42.402816,-76.036582
"5642","13795","Kirkwood","NY",42.056312,-75.79275
"5643","13796","Laurens","NY",42.540359,-75.14604
"5644","13797","Lisle","NY",42.335102,-76.02313
"5645","13801","McDonough","NY",42.504765,-75.77739
"5646","13802","Maine","NY",42.255624,-76.05009
"5647","13803","Marathon","NY",42.453663,-76.06983
"5648","13804","Masonville","NY",42.215297,-75.35815
"5649","13806","Meridale","NY",42.183045,-74.925617
"5650","13807","Milford","NY",42.606209,-74.97261
"5651","13808","Morris","NY",42.532969,-75.25536
"5652","13809","Mount Upton","NY",42.392104,-75.41093
"5653","13810","Mount Vision","NY",42.609579,-75.09464
"5654","13811","Newark Valley","NY",42.222777,-76.17822
"5655","13812","Nichols","NY",42.024157,-76.36558
"5656","13813","Nineveh","NY",42.163814,-75.55149
"5657","13814","North Norwich","NY",42.603574,-75.528221
"5658","13815","Norwich","NY",42.541733,-75.52612
"5659","13820","Oneonta","NY",42.469761,-75.05192
"5660","13825","Otego","NY",42.417489,-75.18605
"5661","13826","Ouaquaga","NY",42.112127,-75.639586
"5662","13827","Owego","NY",42.120274,-76.25874
"5663","13830","Oxford","NY",42.428818,-75.62459
"5664","13832","Plymouth","NY",42.650584,-75.65761
"5665","13833","Port Crane","NY",42.185196,-75.7763
"5666","13834","Portlandville","NY",42.536475,-74.96218
"5667","13835","Richford","NY",42.396659,-76.15709
"5668","13837","Shinhopple","NY",42.183045,-74.925617
"5669","13838","Sidney","NY",42.304177,-75.39563
"5670","13839","Sidney Center","NY",42.236762,-75.25901
"5671","13840","Smithboro","NY",42.039512,-76.400376
"5672","13841","Smithville Flats","NY",42.419896,-75.83772
"5673","13842","South Kortright","NY",42.376254,-74.72258
"5674","13843","South New Berlin","NY",42.533274,-75.38008
"5675","13844","South Plymouth","NY",42.603506,-75.67053
"5676","13845","Tioga Center","NY",42.065842,-76.381946
"5677","13846","Treadwell","NY",42.344248,-75.05323
"5678","13847","Trout Creek","NY",42.183045,-74.925617
"5679","13848","Tunnel","NY",42.214705,-75.727699
"5680","13849","Unadilla","NY",42.343576,-75.3146
"5681","13850","Vestal","NY",42.075874,-76.02837
"5682","13851","Vestal","NY",42.206745,-75.74488
"5683","13856","Walton","NY",42.182237,-75.14627
"5684","13859","Wells Bridge","NY",42.367765,-75.24718
"5685","13860","West Davenport","NY",42.183045,-74.925617
"5686","13861","West Oneonta","NY",42.488953,-75.12063
"5687","13862","Whitney Point","NY",42.328284,-75.95021
"5688","13863","Willet","NY",42.437964,-75.89884
"5689","13864","Willseyville","NY",42.298203,-76.38844
"5690","13865","Windsor","NY",42.070228,-75.63584
"5691","13901","Binghamton","NY",42.142575,-75.88783
"5692","13902","Binghamton","NY",42.105375,-75.8876
"5693","13903","Binghamton","NY",42.077258,-75.90226
"5694","13904","Binghamton","NY",42.110927,-75.85223
"5695","13905","Binghamton","NY",42.121443,-75.93329
"5696","13942","Whitestown","NY",43.114669,-75.305811
"5697","14001","Akron","NY",43.024559,-78.50414
"5698","14003","Alabama","NY",42.998052,-78.184813
"5699","14004","Alden","NY",42.898709,-78.51652
"5700","14005","Alexander","NY",42.906765,-78.24581
"5701","14006","Angola","NY",42.633375,-79.04567
"5702","14008","Appleton","NY",43.318768,-78.63328
"5703","14009","Arcade","NY",42.582693,-78.40069
"5704","14010","Athol Springs","NY",42.768413,-78.887094
"5705","14011","Attica","NY",42.844962,-78.27803
"5706","14012","Barker","NY",43.337798,-78.52955
"5707","14013","Basom","NY",43.074578,-78.40345
"5708","14020","Batavia","NY",42.996507,-78.19279
"5709","14021","Batavia","NY",42.998052,-78.184813
"5710","14024","Bliss","NY",42.579516,-78.24818
"5711","14025","Boston","NY",42.627312,-78.73768
"5712","14026","Bowmansville","NY",42.941025,-78.68548
"5713","14027","Brant","NY",42.57075,-79.030785
"5714","14028","Burt","NY",43.326155,-78.71564
"5715","14029","Centerville","NY",42.474283,-78.247413
"5716","14030","Chaffee","NY",42.562386,-78.49087
"5717","14031","Clarence","NY",42.981558,-78.61484
"5718","14032","Clarence Center","NY",43.019908,-78.63497
"5719","14033","Colden","NY",42.655098,-78.68472
"5720","14034","Collins","NY",42.498791,-78.8835
"5721","14035","Collins Center","NY",42.49064,-78.849861
"5722","14036","Corfu","NY",42.974083,-78.38961
"5723","14037","Cowlesville","NY",42.814667,-78.46076
"5724","14038","Crittenden","NY",42.947259,-78.474444
"5725","14039","Dale","NY",42.829129,-78.17657
"5726","14040","Darien Center","NY",42.891116,-78.37872
"5727","14041","Dayton","NY",42.408583,-78.984391
"5728","14042","Delevan","NY",42.474779,-78.47303
"5729","14043","Depew","NY",42.904958,-78.7006
"5730","14047","Derby","NY",42.694598,-78.98151
"5731","14048","Dunkirk","NY",42.479471,-79.32805
"5732","14051","East Amherst","NY",43.025217,-78.70394
"5733","14052","East Aurora","NY",42.770859,-78.59804
"5734","14054","East Bethany","NY",42.903676,-78.13481
"5735","14055","East Concord","NY",42.554206,-78.61829
"5736","14056","East Pembroke","NY",42.991173,-78.312171
"5737","14057","Eden","NY",42.651776,-78.87634
"5738","14058","Elba","NY",43.091886,-78.15151
"5739","14059","Elma","NY",42.834159,-78.64246
"5740","14060","Farmersville Station","NY",42.443406,-78.32302
"5741","14061","Farnham","NY",42.594627,-79.08404
"5742","14062","Forestville","NY",42.450845,-79.16528
"5743","14063","Fredonia","NY",42.425683,-79.3371
"5744","14064","Rochester","NY",43.158013,-77.607049
"5745","14065","Freedom","NY",42.483508,-78.30011
"5746","14066","Gainesville","NY",42.619549,-78.16153
"5747","14067","Gasport","NY",43.20258,-78.56868
"5748","14068","Getzville","NY",43.02534,-78.76241
"5749","14069","Glenwood","NY",42.601635,-78.64273
"5750","14070","Gowanda","NY",42.453234,-78.9348
"5751","14072","Grand Island","NY",43.011823,-78.95914
"5752","14075","Hamburg","NY",42.734051,-78.8413
"5753","14080","Holland","NY",42.640351,-78.53494
"5754","14081","Irving","NY",42.573552,-79.09002
"5755","14082","Java Center","NY",42.661838,-78.38309
"5756","14083","Java Village","NY",42.676913,-78.44075
"5757","14085","Lake View","NY",42.718308,-78.9372
"5758","14086","Lancaster","NY",42.904258,-78.65519
"5759","14091","Lawtons","NY",42.535917,-78.88235
"5760","14092","Lewiston","NY",43.169055,-79.02426
"5761","14094","Lockport","NY",43.160857,-78.68756
"5762","14095","Lockport","NY",43.32684,-78.830681
"5763","14098","Lyndonville","NY",43.338755,-78.3931
"5764","14101","Machias","NY",42.393206,-78.52655
"5765","14102","Marilla","NY",42.838643,-78.55601
"5766","14103","Medina","NY",43.217155,-78.38746
"5767","14105","Middleport","NY",43.199665,-78.48378
"5768","14107","Model City","NY",43.32684,-78.830681
"5769","14108","Newfane","NY",43.264406,-78.72634
"5770","14109","Niagara University","NY",43.32684,-78.830681
"5771","14110","North Boston","NY",42.768413,-78.887094
"5772","14111","North Collins","NY",42.593148,-78.91498
"5773","14112","North Evans","NY",42.691742,-78.992658
"5774","14113","North Java","NY",42.672162,-78.33745
"5775","14120","North Tonawanda","NY",43.048156,-78.86338
"5776","14125","Oakfield","NY",43.077433,-78.27816
"5777","14126","Olcott","NY",43.330443,-78.726661
"5778","14127","Orchard Park","NY",42.759917,-78.75294
"5779","14129","Perrysburg","NY",42.469165,-79.01069
"5780","14130","Pike","NY",42.543108,-78.153849
"5781","14131","Ransomville","NY",43.237855,-78.90884
"5782","14132","Sanborn","NY",43.140056,-78.88297
"5783","14133","Sandusky","NY",42.489129,-78.366991
"5784","14134","Sardinia","NY",42.534854,-78.52113
"5785","14135","Sheridan","NY",42.488983,-79.238997
"5786","14136","Silver Creek","NY",42.535276,-79.16539
"5787","14138","South Dayton","NY",42.372077,-79.05552
"5788","14139","South Wales","NY",42.716919,-78.53931
"5789","14140","Spring Brook","NY",42.807159,-78.667599
"5790","14141","Springville","NY",42.516248,-78.68944
"5791","14143","Stafford","NY",42.977828,-78.07934
"5792","14144","Stella Niagara","NY",43.199494,-79.042477
"5793","14145","Strykersville","NY",42.720756,-78.43429
"5794","14150","Tonawanda","NY",43.001907,-78.8631
"5795","14151","Tonawanda","NY",42.768413,-78.887094
"5796","14166","Van Buren Point","NY",42.4511,-79.415421
"5797","14167","Varysburg","NY",42.750175,-78.32283
"5798","14168","Versailles","NY",42.509271,-78.999471
"5799","14169","Wales Center","NY",42.767333,-78.585646
"5800","14170","West Falls","NY",42.692304,-78.67147
"5801","14171","West Valley","NY",42.426278,-78.6474
"5802","14172","Wilson","NY",43.307288,-78.83368
"5803","14173","Yorkshire","NY",42.524691,-78.475474
"5804","14174","Youngstown","NY",43.247054,-79.02562
"5805","14201","Buffalo","NY",42.896407,-78.88515
"5806","14202","Buffalo","NY",42.886357,-78.8779
"5807","14203","Buffalo","NY",42.880107,-78.8699
"5808","14204","Buffalo","NY",42.884008,-78.86152
"5809","14205","Buffalo","NY",42.768413,-78.887094
"5810","14206","Buffalo","NY",42.880105,-78.81049
"5811","14207","Buffalo","NY",42.94722,-78.89694
"5812","14208","Buffalo","NY",42.914307,-78.85072
"5813","14209","Buffalo","NY",42.913257,-78.86612
"5814","14210","Buffalo","NY",42.866708,-78.83139
"5815","14211","Buffalo","NY",42.907358,-78.82355
"5816","14212","Buffalo","NY",42.894758,-78.82303
"5817","14213","Buffalo","NY",42.916057,-78.8915
"5818","14214","Buffalo","NY",42.941407,-78.83741
"5819","14215","Buffalo","NY",42.934757,-78.8118
"5820","14216","Buffalo","NY",42.949707,-78.85923
"5821","14217","Buffalo","NY",42.968707,-78.8745
"5822","14218","Buffalo","NY",42.821008,-78.82448
"5823","14219","Buffalo","NY",42.790708,-78.82717
"5824","14220","Buffalo","NY",42.845758,-78.8187
"5825","14221","Buffalo","NY",42.977456,-78.73356
"5826","14222","Buffalo","NY",42.917657,-78.8779
"5827","14223","Buffalo","NY",42.972207,-78.84234
"5828","14224","Buffalo","NY",42.836858,-78.75557
"5829","14225","Buffalo","NY",42.929891,-78.75813
"5830","14226","Buffalo","NY",42.968057,-78.80047
"5831","14227","Buffalo","NY",42.881372,-78.74466
"5832","14228","Buffalo","NY",43.023347,-78.79494
"5833","14231","Buffalo","NY",42.768413,-78.887094
"5834","14233","Buffalo","NY",42.768413,-78.887094
"5835","14240","Buffalo","NY",42.768413,-78.887094
"5836","14241","Buffalo","NY",42.938258,-78.744053
"5837","14260","Buffalo","NY",42.768413,-78.887094
"5838","14261","Buffalo","NY",42.768413,-78.887094
"5839","14263","Buffalo","NY",42.768413,-78.887094
"5840","14264","Buffalo","NY",42.885568,-78.873479
"5841","14265","Buffalo","NY",42.768413,-78.887094
"5842","14267","Buffalo","NY",42.768413,-78.887094
"5843","14269","Buffalo","NY",42.768413,-78.887094
"5844","14270","Buffalo","NY",42.768413,-78.887094
"5845","14272","Buffalo","NY",42.768413,-78.887094
"5846","14273","Buffalo","NY",42.75495,-78.784908
"5847","14276","Buffalo","NY",42.768413,-78.887094
"5848","14280","Buffalo","NY",42.768413,-78.887094
"5849","14301","Niagara Falls","NY",43.096555,-79.03925
"5850","14302","Niagara Falls","NY",43.32684,-78.830681
"5851","14303","Niagara Falls","NY",43.086355,-79.03736
"5852","14304","Niagara Falls","NY",43.091106,-78.96249
"5853","14305","Niagara Falls","NY",43.115355,-79.03769
"5854","14410","Adams Basin","NY",43.195261,-77.855883
"5855","14411","Albion","NY",43.244034,-78.2023
"5856","14413","Alton","NY",43.222735,-76.982149
"5857","14414","Avon","NY",42.899233,-77.73372
"5858","14415","Bellona","NY",42.757486,-77.02311
"5859","14416","Bergen","NY",43.067831,-77.99024
"5860","14417","Geneseo","NY",42.834813,-77.715406
"5861","14418","Branchport","NY",42.605481,-77.20117
"5862","14420","Brockport","NY",43.214261,-77.93937
"5863","14422","Byron","NY",43.079217,-78.06371
"5864","14423","Caledonia","NY",42.937589,-77.83528
"5865","14424","Canandaigua","NY",42.85297,-77.29466
"5866","14425","Farmington","NY",42.985007,-77.346
"5867","14427","Castile","NY",42.63529,-78.05135
"5868","14428","Churchville","NY",43.079181,-77.87334
"5869","14429","Clarendon","NY",43.381027,-78.231338
"5870","14430","Clarkson","NY",43.286024,-77.684264
"5871","14432","Clifton Springs","NY",42.965372,-77.14416
"5872","14433","Clyde","NY",43.07351,-76.87557
"5873","14435","Conesus","NY",42.706781,-77.68103
"5874","14437","Dansville","NY",42.576771,-77.71925
"5875","14441","Dresden","NY",42.684588,-76.95775
"5876","14443","East Bloomfield","NY",42.900966,-77.42331
"5877","14445","East Rochester","NY",43.111663,-77.48709
"5878","14449","East Williamson","NY",43.235369,-77.137642
"5879","14450","Fairport","NY",43.091714,-77.43483
"5880","14452","Fancher","NY",43.381027,-78.231338
"5881","14453","Fishers","NY",43.010908,-77.47054
"5882","14454","Geneseo","NY",42.798159,-77.77733
"5883","14456","Geneva","NY",42.853039,-76.99394
"5884","14458","Lima","NY",42.855029,-77.668326
"5885","14461","Gorham","NY",42.808127,-77.287611
"5886","14462","Groveland","NY",42.681361,-77.75302
"5887","14463","Hall","NY",42.796578,-77.063876
"5888","14464","Hamlin","NY",43.319027,-77.91991
"5889","14466","Hemlock","NY",42.787276,-77.58983
"5890","14467","Henrietta","NY",43.048663,-77.60843
"5891","14468","Hilton","NY",43.289787,-77.79548
"5892","14469","Bloomfield","NY",42.868609,-77.4509
"5893","14470","Holley","NY",43.221689,-78.04393
"5894","14471","Honeoye","NY",42.762059,-77.50488
"5895","14472","Honeoye Falls","NY",42.964593,-77.5919
"5896","14475","Ionia","NY",42.933105,-77.49687
"5897","14476","Kendall","NY",43.339304,-78.02581
"5898","14477","Kent","NY",43.341512,-78.14128
"5899","14478","Keuka Park","NY",42.589281,-77.11824
"5900","14479","Knowlesville","NY",43.241502,-78.318828
"5901","14480","Lakeville","NY",42.837786,-77.70625
"5902","14481","Leicester","NY",42.780121,-77.91499
"5903","14482","Le Roy","NY",42.979887,-77.97053
"5904","14484","Portage","NY",42.558227,-78.047214
"5905","14485","Lima","NY",42.879208,-77.60183
"5906","14486","Linwood","NY",42.915297,-77.949818
"5907","14487","Livonia","NY",42.809908,-77.65301
"5908","14488","Livonia Center","NY",42.729839,-77.773919
"5909","14489","Lyons","NY",43.076715,-76.99231
"5910","14502","Macedon","NY",43.08786,-77.33068
"5911","14504","Manchester","NY",42.970621,-77.2298
"5912","14505","Marion","NY",43.160635,-77.16948
"5913","14506","Mendon","NY",42.999201,-77.50263
"5914","14507","Middlesex","NY",42.702921,-77.27447
"5915","14508","Morton","NY",43.381027,-78.231338
"5916","14510","Mount Morris","NY",42.692608,-77.87663
"5917","14511","Mumford","NY",43.002612,-77.86458
"5918","14512","Naples","NY",42.628515,-77.39457
"5919","14513","Newark","NY",43.052126,-77.09424
"5920","14514","North Chili","NY",43.122386,-77.80347
"5921","14515","North Greece","NY",43.257819,-77.735079
"5922","14516","North Rose","NY",43.197378,-76.91443
"5923","14517","Nunda","NY",42.589984,-77.9075
"5924","14518","Oaks Corners","NY",42.931873,-77.011839
"5925","14519","Ontario","NY",43.227921,-77.30097
"5926","14520","Ontario Center","NY",43.348369,-77.045288
"5927","14521","Ovid","NY",42.699637,-76.82964
"5928","14522","Palmyra","NY",43.063858,-77.2223
"5929","14525","Pavilion","NY",42.876222,-78.00056
"5930","14526","Penfield","NY",43.145342,-77.45849
"5931","14527","Penn Yan","NY",42.664079,-77.05664
"5932","14529","Perkinsville","NY",42.535363,-77.628857
"5933","14530","Perry","NY",42.724075,-78.00361
"5934","14532","Phelps","NY",42.964535,-77.02486
"5935","14533","Piffard","NY",42.846509,-77.88795
"5936","14534","Pittsford","NY",43.071131,-77.51181
"5937","14536","Portageville","NY",42.54523,-78.06929
"5938","14537","Port Gibson","NY",43.033002,-77.157465
"5939","14538","Pultneyville","NY",43.283582,-77.142027
"5940","14539","Retsof","NY",42.834327,-77.877876
"5941","14541","Romulus","NY",42.75147,-76.85353
"5942","14542","Rose","NY",43.144795,-76.860779
"5943","14543","Rush","NY",42.98723,-77.67433
"5944","14544","Rushville","NY",42.75606,-77.24024
"5945","14545","Scottsburg","NY",42.664904,-77.71275
"5946","14546","Scottsville","NY",43.030313,-77.7836
"5947","14547","Seneca Castle","NY",42.808127,-77.287611
"5948","14548","Shortsville","NY",42.97342,-77.2434
"5949","14549","Silver Lake","NY",42.692874,-78.022364
"5950","14550","Silver Springs","NY",42.669499,-78.09375
"5951","14551","Sodus","NY",43.226024,-77.03599
"5952","14555","Sodus Point","NY",43.269332,-76.9876
"5953","14556","Sonyea","NY",42.729839,-77.773919
"5954","14557","South Byron","NY",43.041606,-78.057252
"5955","14558","South Lima","NY",42.855409,-77.687643
"5956","14559","Spencerport","NY",43.189862,-77.81809
"5957","14560","Springwater","NY",42.674773,-77.58341
"5958","14561","Stanley","NY",42.815171,-77.1321
"5959","14563","Union Hill","NY",43.348369,-77.045288
"5960","14564","Victor","NY",42.980323,-77.42022
"5961","14568","Walworth","NY",43.134783,-77.28515
"5962","14569","Warsaw","NY",42.739447,-78.15948
"5963","14571","Waterport","NY",43.34653,-78.25412
"5964","14572","Wayland","NY",42.569876,-77.57637
"5965","14580","Webster","NY",43.220991,-77.45364
"5966","14585","West Bloomfield","NY",42.901162,-77.54848
"5967","14586","West Henrietta","NY",43.040271,-77.68215
"5968","14588","Willard","NY",42.683451,-76.872442
"5969","14589","Williamson","NY",43.24816,-77.18498
"5970","14590","Wolcott","NY",43.234753,-76.8252
"5971","14591","Wyoming","NY",42.829405,-78.08887
"5972","14592","York","NY",42.875685,-77.883511
"5973","14601","Rochester","NY",43.286024,-77.684264
"5974","14602","Rochester","NY",43.286024,-77.684264
"5975","14603","Rochester","NY",43.161613,-77.606774
"5976","14604","Rochester","NY",43.156963,-77.60375
"5977","14605","Rochester","NY",43.167563,-77.6012
"5978","14606","Rochester","NY",43.168062,-77.68132
"5979","14607","Rochester","NY",43.149863,-77.58962
"5980","14608","Rochester","NY",43.155568,-77.62401
